person_id,test_time,education,childhood,gender,age,hand,familysize,rwa
5882,365,University degree,Suburban,Female,42,Right,4,1.45
5883,377,Graduate degree,"Urban (town, city)",Male,65,Right,4,3.75
5884,NA,University degree,"Urban (town, city)",Male,37,Left,1,5.45
5885,161,University degree,"Urban (town, city)",Male,23,Right,1,1.2
5886,NA,Graduate degree,"Urban (town, city)",Male,25,Right,2,1.2
5887,339,Less than high school,Suburban,Male,23,Right,3,7.25
5888,269,University degree,Rural (country side),Male,59,Right,4,2.35
5889,448,University degree,Suburban,Male,41,Right,7,2.5
5890,257,High school,Rural (country side),Male,42,Right,8,1
5891,185,University degree,Rural (country side),Female,57,Right,3,1.85
5892,193,University degree,Suburban,Male,46,Right,2,4.8
5893,NA,High school,"Urban (town, city)",Male,23,Left,2,4.7
5894,311,High school,"Urban (town, city)",Male,21,Right,4,2.55
5895,582,High school,Suburban,Female,22,Left,1,3.05
5896,220,Graduate degree,Suburban,Male,33,Right,7,1.1
5897,219,Graduate degree,Suburban,Female,53,Right,3,1.3
5898,188,University degree,Suburban,Female,45,Right,2,2
5899,299,University degree,Suburban,Female,18,Right,2,2.05
5900,259,University degree,Rural (country side),Female,31,Left,2,3.65
5901,201,Graduate degree,Suburban,Male,70,Right,3,1
5902,310,University degree,Suburban,Male,48,Right,3,2.25
5903,444,High school,"Urban (town, city)",Male,16,Right,2,1.4
5904,190,Graduate degree,Suburban,Male,68,Right,3,2.35
5905,288,University degree,Suburban,Female,54,Both,4,1.4
5906,168,High school,Suburban,Female,50,Right,1,2.05
5907,222,University degree,Suburban,Female,62,Right,2,2
5908,479,Less than high school,Rural (country side),Male,16,Right,NA,3.25
5909,155,Graduate degree,"Urban (town, city)",Female,66,Right,5,1
5910,246,Graduate degree,Suburban,Female,33,Right,5,1.55
5911,143,Graduate degree,Rural (country side),Female,62,Right,2,1.55
5912,140,High school,"Urban (town, city)",Female,43,Right,1,1
5913,188,University degree,Suburban,Male,61,Right,3,1.4
5914,220,Less than high school,"Urban (town, city)",Female,13,Right,3,1.75
5915,100,Graduate degree,Suburban,Female,39,Right,3,1.3
5916,320,University degree,Rural (country side),Male,30,Right,3,1.65
5917,262,High school,Rural (country side),Male,26,Right,2,4.95
5918,256,University degree,Rural (country side),Male,35,Right,3,1.65
5919,200,High school,Suburban,Male,15,Right,2,4.4
5920,195,Graduate degree,Suburban,Male,57,Left,6,7.5
5921,201,Graduate degree,"Urban (town, city)",Male,73,Right,1,6.4
5922,127,High school,"Urban (town, city)",Male,21,Right,5,2.85
5923,334,Graduate degree,Suburban,Male,69,Right,3,2.7
5924,175,University degree,"Urban (town, city)",Male,38,Right,2,2.1052631578947367
5925,291,University degree,Rural (country side),Male,49,Right,2,3.6
5926,443,Graduate degree,"Urban (town, city)",Male,62,Right,2,2.85
5927,157,Graduate degree,Suburban,Male,24,Left,4,1.3
5928,176,University degree,"Urban (town, city)",Male,19,Right,1,2.65
5929,176,University degree,Suburban,Male,21,Left,3,2.3
5930,291,Graduate degree,Suburban,Male,45,Right,3,1.15
5931,NA,University degree,"Urban (town, city)",Female,44,Right,1,2.3
5932,163,University degree,Suburban,Male,20,Left,2,3.1
5933,193,Graduate degree,Suburban,Male,57,Right,3,5.25
5934,134,University degree,Suburban,Male,25,Right,1,2.05
5935,317,Graduate degree,"Urban (town, city)",Male,36,Left,2,1.7
5936,594,Graduate degree,"Urban (town, city)",Female,69,Right,4,1.4
5937,133,High school,Rural (country side),Female,36,Right,2,1.3
5938,188,University degree,Suburban,Other,23,Right,2,1.35
5939,115,High school,Rural (country side),Male,18,Right,5,1
5940,191,High school,Suburban,Male,30,Right,2,1.25
5941,213,High school,Rural (country side),Male,19,Right,1,3.25
5942,320,University degree,Suburban,Male,40,Right,4,2.55
5943,263,High school,"Urban (town, city)",Male,64,Right,5,4.25
5944,NA,High school,Suburban,Male,18,Right,4,3.6
5945,429,Graduate degree,"Urban (town, city)",Male,22,Right,2,3.5
5946,172,High school,Suburban,Male,18,Right,1,1
5947,185,University degree,Suburban,Female,42,Both,3,1
5948,133,Less than high school,Suburban,Male,18,Right,3,1.85
5949,180,Graduate degree,"Urban (town, city)",Female,47,Right,2,1.15
5950,128,High school,Suburban,Male,18,Both,2,4.2
5951,214,Graduate degree,"Urban (town, city)",Male,35,Right,1,2.55
5952,240,High school,"Urban (town, city)",Male,17,Right,2,2.05
5953,385,University degree,Suburban,Male,47,Left,3,3.55
5954,149,University degree,Suburban,Male,23,Right,1,2.1
5955,175,University degree,Suburban,Male,22,Right,2,1.65
5956,151,NA,"Urban (town, city)",Female,23,Right,3,5.75
5957,131,High school,"Urban (town, city)",Male,19,Right,2,2.3
5958,224,University degree,Suburban,Male,24,Right,1,2.05
5959,276,University degree,Rural (country side),Female,50,Left,3,2.1
5960,141,High school,Suburban,Male,19,Left,3,6.85
5961,290,High school,"Urban (town, city)",Female,20,Right,3,1.45
5962,177,High school,Suburban,Female,19,Right,3,1.55
5963,186,University degree,Rural (country side),Male,24,Right,3,1.95
5964,83,High school,Suburban,Male,18,Left,3,1.05
5965,167,Graduate degree,Suburban,Female,55,Right,3,1.55
5966,275,Graduate degree,Suburban,Male,52,Right,2,1.45
5967,179,High school,"Urban (town, city)",Male,20,Right,3,2.2
5968,345,University degree,Rural (country side),Male,27,Right,3,3.7
5969,222,University degree,Suburban,Male,25,Right,1,1.4
5970,238,Graduate degree,Rural (country side),Male,27,Left,3,1.15
5971,NA,High school,"Urban (town, city)",Male,17,Right,2,2.4
5972,322,Graduate degree,Rural (country side),Female,56,Left,6,2.7
5973,370,University degree,Suburban,Female,28,Right,2,5.95
5974,128,Graduate degree,Suburban,Male,39,Right,4,1.55
5975,201,University degree,Suburban,Female,24,Right,2,1.85
5976,140,University degree,Suburban,Male,29,Right,2,2
5977,177,Graduate degree,"Urban (town, city)",Male,27,Right,2,1.35
5978,228,High school,Suburban,Male,21,Right,2,5.5
5979,256,University degree,Suburban,Male,23,Left,4,1.5
5980,NA,University degree,Suburban,Male,45,Right,2,1.15
5981,252,Graduate degree,Suburban,Male,24,Right,1,2.45
5982,341,Graduate degree,"Urban (town, city)",Male,25,Right,1,1.25
5983,241,University degree,"Urban (town, city)",Male,23,Right,2,3.85
5984,201,Graduate degree,Rural (country side),Male,33,Right,2,2.1
5985,310,Less than high school,"Urban (town, city)",Male,16,Left,2,4.35
5986,231,NA,Rural (country side),Male,49,Right,3,2.95
5987,328,University degree,Suburban,Male,47,Right,3,2
5988,93,Graduate degree,Suburban,Female,59,Right,3,1
5989,539,High school,Rural (country side),Male,16,Right,3,3.4
5990,168,University degree,"Urban (town, city)",Male,25,Right,2,4.45
5991,149,Graduate degree,Suburban,Male,30,Right,3,1.3
5992,175,University degree,Rural (country side),Female,66,Right,5,3.45
5993,217,University degree,Suburban,Male,48,Right,9,6
5994,281,University degree,Suburban,Male,59,Right,3,1.85
5995,215,Less than high school,"Urban (town, city)",Male,16,Right,2,2
5996,181,High school,"Urban (town, city)",Male,22,Right,2,2.1
5997,133,University degree,"Urban (town, city)",Male,29,Right,2,2.15
5998,258,Graduate degree,Suburban,Female,20,Right,4,3.45
5999,273,Graduate degree,"Urban (town, city)",Male,30,Right,1,4.15
6000,345,University degree,Suburban,Male,26,Right,1,2
6001,267,Graduate degree,Suburban,Male,25,Right,2,1.9
6002,154,University degree,"Urban (town, city)",Female,27,Left,3,1.5
6003,101,Less than high school,Suburban,Male,15,Right,2,1.3
6004,301,High school,Rural (country side),Male,28,Right,1,3.15
6005,368,University degree,Suburban,Male,58,Right,4,2.8
6006,114,University degree,"Urban (town, city)",Male,24,Right,1,1.95
6007,124,University degree,Suburban,Female,52,Right,2,1.6
6008,189,High school,"Urban (town, city)",Female,34,Right,2,1.3
6009,246,University degree,Suburban,Female,62,Right,2,1.9
6010,190,University degree,Suburban,Male,31,Right,2,1.4
6011,191,Graduate degree,"Urban (town, city)",Male,46,Right,2,1.85
6012,185,University degree,"Urban (town, city)",Male,28,Left,3,2.05
6013,329,Graduate degree,"Urban (town, city)",Male,45,Right,2,2.5
6014,331,High school,"Urban (town, city)",Female,20,Right,1,1.55
6015,318,High school,Suburban,Female,30,Right,3,1.4
6016,230,Less than high school,Suburban,Male,57,Left,5,2
6017,207,Less than high school,Suburban,Male,17,Right,3,1.8
6018,177,University degree,Suburban,Female,29,Left,2,1.4
6019,188,Graduate degree,"Urban (town, city)",Male,31,Right,1,7.8
6020,570,Less than high school,Suburban,Male,16,Right,3,2.4
6021,291,Graduate degree,"Urban (town, city)",Male,47,Left,2,1.5
6022,186,Graduate degree,"Urban (town, city)",Female,59,Left,2,1.3
6023,191,University degree,Rural (country side),Male,27,Left,4,1.7
6024,161,University degree,"Urban (town, city)",Female,21,Right,2,1.35
6025,228,Graduate degree,"Urban (town, city)",Female,65,Right,1,4.5
6026,128,Less than high school,Suburban,Male,13,Left,1,2.85
6027,569,Graduate degree,Rural (country side),Female,23,Both,1,1
6028,182,Graduate degree,Suburban,Male,70,Right,3,1.35
6029,NA,High school,Suburban,Male,21,Right,4,2.15
6030,519,University degree,Suburban,Female,30,Right,2,2.7
6031,253,University degree,"Urban (town, city)",Other,55,Right,3,1.05
6032,4,High school,Suburban,Male,69,Right,2,0
6033,175,Graduate degree,"Urban (town, city)",Male,50,Right,2,3.75
6034,160,Graduate degree,"Urban (town, city)",Male,47,Right,3,3.65
6035,205,Graduate degree,Suburban,Female,41,Left,3,2.5
6036,91,High school,Rural (country side),Female,38,Left,2,1.4
6037,235,Graduate degree,"Urban (town, city)",Male,67,Right,4,1.6
6038,136,University degree,Suburban,Male,34,Right,4,2.55
6039,NA,High school,Suburban,Female,25,Right,5,4.55
6040,209,Graduate degree,Suburban,Male,53,Right,5,1
6041,184,High school,"Urban (town, city)",Female,30,Left,4,1.1
6042,236,High school,Suburban,Male,24,Right,1,1.25
6043,208,Graduate degree,Suburban,Male,46,Right,2,2.05
6044,136,High school,Suburban,Female,18,Right,1,2
6045,572,University degree,"Urban (town, city)",Female,38,Right,4,2
6046,354,Graduate degree,Suburban,Female,41,Right,12,2.35
6047,536,High school,"Urban (town, city)",Female,18,Left,4,3.75
6048,NA,High school,"Urban (town, city)",Female,23,Right,2,2.65
6049,353,High school,Suburban,Female,20,Right,2,2.45
6050,278,Graduate degree,Suburban,Female,35,Right,2,1.25
6051,171,Graduate degree,"Urban (town, city)",Male,22,Right,2,1.3
6052,431,High school,Suburban,Female,18,Right,4,1.4
6053,402,University degree,"Urban (town, city)",Female,27,Right,1,4.75
6054,524,Graduate degree,Suburban,Female,24,Right,1,1.9
6055,364,Graduate degree,Suburban,Male,46,Right,2,2.3
6056,223,High school,Suburban,Male,20,Right,1,1.6
6057,132,Graduate degree,Suburban,Male,45,Right,1,2.6
6058,247,High school,"Urban (town, city)",Male,50,Right,4,1.5
6059,99,Graduate degree,"Urban (town, city)",Female,36,Right,2,1
6060,378,Less than high school,"Urban (town, city)",Male,15,Right,2,4.2
6061,363,High school,"Urban (town, city)",Female,17,Right,1,3.8
6062,388,Less than high school,Rural (country side),Male,15,Right,4,3.2
6063,NA,Less than high school,"Urban (town, city)",Female,16,Right,3,3.45
6064,386,High school,"Urban (town, city)",Female,16,Right,3,4.85
6065,NA,High school,"Urban (town, city)",Female,15,Right,5,5.15
6066,447,Less than high school,"Urban (town, city)",Female,15,Left,2,2
6067,250,Less than high school,"Urban (town, city)",Male,15,Right,3,3.7
6068,431,High school,"Urban (town, city)",Female,15,Right,2,4.6
6069,NA,High school,"Urban (town, city)",Female,15,Right,4,3.95
6070,233,Graduate degree,Suburban,Male,38,Right,2,1.5
6071,295,Graduate degree,Suburban,Female,32,Right,4,1.15
6072,139,High school,"Urban (town, city)",Female,15,Right,7,4.25
6073,317,University degree,"Urban (town, city)",Male,26,Left,2,2.15
6074,293,University degree,"Urban (town, city)",Male,66,Right,5,1.55
6075,172,Graduate degree,Suburban,Male,30,Right,2,1.8
6076,312,University degree,"Urban (town, city)",Female,31,Right,1,1.95
6077,169,University degree,"Urban (town, city)",Female,45,Right,2,1.05
6078,535,University degree,Rural (country side),Male,50,Right,7,2.25
6079,176,University degree,Rural (country side),Male,29,Right,2,1.05
6080,296,High school,"Urban (town, city)",Male,20,Right,2,3.65
6081,236,High school,"Urban (town, city)",Female,18,Right,2,1.65
6082,175,Graduate degree,Suburban,Female,42,Right,2,1.7
6083,244,Less than high school,Suburban,Female,15,Right,7,1.7
6084,262,Less than high school,"Urban (town, city)",Female,16,Right,2,3.15
6085,NA,Less than high school,"Urban (town, city)",Female,15,Right,8,4.85
6086,469,Less than high school,"Urban (town, city)",Male,16,Right,4,4.15
6087,NA,Less than high school,NA,Female,16,Right,4,4.7
6088,209,University degree,Suburban,Female,19,Right,4,2.35
6089,249,High school,"Urban (town, city)",Female,17,Right,2,4.55
6090,275,High school,Suburban,Female,72,Right,3,4.25
6091,210,University degree,Suburban,Female,20,Right,2,2.65
6092,186,University degree,Suburban,Female,49,Left,3,1.9
6093,248,Graduate degree,"Urban (town, city)",Male,44,Right,2,1.5
6094,285,Graduate degree,"Urban (town, city)",Male,37,Right,3,4.95
6095,162,University degree,Suburban,Female,26,Right,3,1.8
6096,135,High school,"Urban (town, city)",Male,20,Right,1,2.15
6097,NA,University degree,NA,Male,54,Right,5,4.95
6098,101,University degree,Suburban,Female,25,Left,3,1.65
6099,335,University degree,Rural (country side),Male,22,Left,3,1.9
6100,300,Graduate degree,"Urban (town, city)",Male,72,Right,4,2.4
6101,390,Graduate degree,"Urban (town, city)",Female,49,Right,3,1.75
6102,305,University degree,Suburban,Male,36,Right,2,2.75
6103,126,Graduate degree,"Urban (town, city)",Male,47,Right,2,1.1
6104,337,Less than high school,Suburban,Female,45,Right,5,2.15
6105,224,Graduate degree,Rural (country side),Female,32,Right,2,4.65
6106,202,Graduate degree,"Urban (town, city)",Male,37,Right,2,2.75
6107,103,Less than high school,Rural (country side),Female,14,Left,2,1.4
6108,320,Graduate degree,"Urban (town, city)",Male,68,Right,7,2
6109,355,University degree,Suburban,Male,22,Right,2,3.65
6110,288,University degree,Suburban,Female,22,Right,3,1.5
6111,348,University degree,Suburban,Male,61,Left,4,2.9
6112,144,Less than high school,Suburban,Male,16,Right,3,7.35
6113,298,High school,Suburban,Female,17,Left,2,2.05
6114,259,High school,Suburban,Male,22,Right,1,2
6115,193,High school,"Urban (town, city)",Female,17,Left,3,3.5
6116,296,University degree,"Urban (town, city)",Female,63,Left,3,2.05
6117,193,Graduate degree,NA,Female,76,Right,2,1.55
6118,149,University degree,Rural (country side),Female,55,Right,6,1.6
6119,NA,High school,"Urban (town, city)",Female,16,Right,1,1.7
6120,219,Graduate degree,Suburban,Male,51,Right,5,1.6
6121,314,Graduate degree,Rural (country side),Female,33,Right,4,1
6122,298,Less than high school,Suburban,Male,16,Left,5,3.6
6123,379,High school,Suburban,Male,17,Right,3,3.1
6124,543,High school,Suburban,Male,17,Right,3,4.4
6125,379,Less than high school,Suburban,Male,17,Right,2,3.2
6126,445,Less than high school,Suburban,Male,16,Right,3,4.1
6127,482,High school,"Urban (town, city)",Male,16,Left,2,3.4
6128,321,Less than high school,Suburban,Male,17,Right,3,1.15
6129,369,High school,Rural (country side),Male,17,Right,6,4.65
6130,324,High school,"Urban (town, city)",Male,17,Right,3,6.8
6131,196,Less than high school,Suburban,Male,16,Left,2,5.25
6132,232,High school,Suburban,Male,16,Right,3,4.5
6133,419,Less than high school,Suburban,Male,17,Right,3,5.5
6134,180,High school,Rural (country side),Male,17,Right,4,5.2
6135,487,Less than high school,"Urban (town, city)",NA,15,Right,2,1.95
6136,339,Less than high school,Suburban,Male,16,Right,2,3.65
6137,288,University degree,Rural (country side),Male,22,Right,1,3.9
6138,120,Graduate degree,Suburban,Female,31,Right,2,1.45
6139,284,Less than high school,Rural (country side),Female,14,Right,3,1.9
6140,194,High school,"Urban (town, city)",Male,49,Right,7,1.9
6141,136,Graduate degree,"Urban (town, city)",Female,34,Right,2,1.3
6142,299,University degree,Rural (country side),Male,21,Right,3,2.25
6143,214,University degree,"Urban (town, city)",Female,20,Right,1,1.95
6144,174,University degree,Rural (country side),Male,63,Right,4,2
6145,234,University degree,Suburban,Male,25,Right,2,5.5
6146,236,Graduate degree,Suburban,Female,63,Right,2,1.85
6147,156,University degree,Suburban,Male,46,Right,2,2.8
6148,NA,University degree,Suburban,Female,59,Right,7,2
6149,138,Graduate degree,Suburban,Male,33,Right,4,2.3
6150,219,University degree,Rural (country side),Female,19,Right,3,3.25
6151,107,University degree,Suburban,Female,23,Left,3,1.65
6152,310,High school,Rural (country side),Female,19,Right,2,1.05
6153,NA,Less than high school,Rural (country side),Male,14,Right,2,1.05
6154,80,Graduate degree,"Urban (town, city)",Female,42,Right,2,1.1
6155,170,University degree,Suburban,Female,25,Right,1,2.7
6156,184,High school,Rural (country side),Male,22,Right,3,1.5
6157,85,High school,Suburban,Male,18,Right,2,1.9
6158,117,University degree,Suburban,Male,44,Right,5,4.15
6159,229,University degree,"Urban (town, city)",Male,38,Right,2,1.25
6160,157,University degree,Suburban,Male,31,Right,2,1
6161,197,High school,Suburban,Female,17,Left,1,4.35
6162,237,University degree,"Urban (town, city)",Female,41,Right,2,5.95
6163,464,University degree,"Urban (town, city)",Male,50,Right,4,2.55
6164,162,University degree,Suburban,Male,37,Right,2,4.5
6165,158,University degree,"Urban (town, city)",Male,26,Right,2,2.05
